"Nompro","Fechfa","Cantid","Pcosto"
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,250.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,200.0,6.68
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,400.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,80.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,250.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,250.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,200.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,100.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,80.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,300.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,250.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,150.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,50.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,40.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,40.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,200.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,200.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,30.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,150.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,350.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,130.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,50.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,10.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,30.0,7.24
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,130.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,10.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,20.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,20.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,80.0,9.12
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,20.0,10.06
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,100.0,8.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,40.0,8.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,250.0,7.71
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,20.0,11.28
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,200.0,11.28
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,20.0,11.28
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,30.0,9.12
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,50.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,50.0,6.69
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,50.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,20.0,6.64
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,30.0,9.12
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,250.0,8.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,50.0,8.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,30.0,11.28
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,50.0,9.12
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,30.0,9.12
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,30.0,8.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,50.0,9.87
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,40.0,10.9
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,50.0,9.12
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,50.0,9.12
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,10.0,10.06
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,250.0,11.28
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,100.0,9.12
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,100.0,9.12
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,10.0,9.4
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,10.0,8.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,30.0,8.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,40.0,8.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,30.0,9.12
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,80.0,7.24
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,10.0,8.46
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,50.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,80.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,20.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,250.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,20.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,50.0,7.24
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,30.0,7.24
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,20.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,10.0,7.24
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,20.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,20.0,9.12
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,20.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,20.0,11.75
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,100.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,100.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,40.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,20.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,250.0,11.28
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,20.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,20.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,200.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,100.0,7.52
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,50.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,50.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,50.0,7.05
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,20.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,30.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,150.0,7.33
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,500.0,7.05
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,20.0,11.28
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,20.0,11.28
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,10.0,8.46
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,20.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,30.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,10.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,30.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,10.0,7.24
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,50.0,7.24
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,10.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,20.0,8.46
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,10.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,10.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,50.0,7.24
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,130.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,20.0,7.99
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,10.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,50.0,7.99
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,30.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,20.0,7.23
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,20.0,6.64
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,10.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,20.0,6.65
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,20.0,7.24
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,10.0,7.24
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,10.0,7.52
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,50.0,7.52
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,10.0,7.52
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,20.0,7.99
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,50.0,7.99
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,10.0,7.99
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,10.0,8.46
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,10.0,9.12
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,30.0,9.12
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,30.0,9.12
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,20.0,9.16
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,20.0,9.59
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,10.0,9.59
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,10.0,12.69
SKOPAR,2010-08-11 00:00:00.000,60.0,0.63
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,2000.0,2.29
ARSEN INDUSTRIAL,2010-08-10 00:00:00.000,1000.0,2.29
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,100.0,1.16
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,100.0,1.16
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,300.0,1.16
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,100.0,1.2
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,400.0,1.2
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,400.0,1.16
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,1000.0,1.14
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,100.0,1.2
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,400.0,1.2
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,800.0,1.16
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,800.0,1.16
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,150.0,1.2
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,200.0,1.2
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,60.0,1.2
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,200.0,1.16
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,100.0,1.2
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,100.0,1.2
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,400.0,1.16
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,50.0,1.2
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,40.0,1.2
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,300.0,1.2
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,300.0,1.2
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,500.0,1.16
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,50.0,1.2
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,100.0,1.16
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,100.0,1.2
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,60.0,1.2
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,150.0,1.2
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,150.0,1.2
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,300.0,1.16
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,300.0,1.16
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,300.0,1.16
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,50.0,1.2
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,500.0,1.16
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,300.0,1.2
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,300.0,1.2
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,500.0,1.2
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,1000.0,1.2
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,1000.0,1.2
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,100.0,1.16
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,200.0,1.16
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,200.0,1.2
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,50.0,1.16
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,40.0,1.16
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,200.0,1.16
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,40.0,1.16
ARSEN INDUSTRIAL,2010-08-12 00:00:00.000,40.0,1.19
SKOPAR,2010-08-11 00:00:00.000,60.0,0.75
SKOPAR,2010-08-11 00:00:00.000,50.0,1.39
SKOPAR,2010-08-11 00:00:00.000,30.0,0.36
SKOPAR,2010-08-11 00:00:00.000,100.0,0.93
SKOPAR,2010-08-11 00:00:00.000,175.0,1.32
SKOPAR,2010-08-11 00:00:00.000,200.0,7.22
SKOPAR,2010-08-11 00:00:00.000,50.0,4.54
SKOPAR,2010-08-11 00:00:00.000,260.0,0.22
SKOPAR,2010-08-11 00:00:00.000,20.0,25.55
SKOPAR,2010-08-11 00:00:00.000,50.0,2.36
SKOPAR,2010-08-11 00:00:00.000,60.0,9.03
SKOPAR,2010-08-11 00:00:00.000,750.0,1.17
SKOPAR,2010-08-11 00:00:00.000,200.0,0.58
SKOPAR,2010-08-11 00:00:00.000,200.0,0.82
SKOPAR,2010-08-11 00:00:00.000,200.0,0.36
SKOPAR,2010-08-11 00:00:00.000,30.0,5.69
SKOPAR,2010-08-11 00:00:00.000,400.0,1.17
SKOPAR,2010-08-11 00:00:00.000,400.0,0.98
SKOPAR,2010-08-11 00:00:00.000,50.0,1.48
SKOPAR,2010-08-11 00:00:00.000,204.0,5.06
SKOPAR,2010-08-11 00:00:00.000,100.0,6.03
SKOPAR,2010-08-11 00:00:00.000,100.0,4.03
SKOPAR,2010-08-11 00:00:00.000,100.0,0.27
SKOPAR,2010-08-11 00:00:00.000,100.0,2.18
SKOPAR,2010-08-11 00:00:00.000,160.0,2.7
SKOPAR,2010-08-11 00:00:00.000,150.0,1.5
SKOPAR,2010-08-11 00:00:00.000,100.0,2.63
SKOPAR,2010-08-11 00:00:00.000,50.0,2.34
SKOPAR,2010-08-11 00:00:00.000,30.0,4.44
SKOPAR,2010-08-11 00:00:00.000,30.0,2.7
SKOPAR,2010-08-11 00:00:00.000,35.0,2.47
SKOPAR,2010-08-11 00:00:00.000,100.0,3.04
SKOPAR,2010-08-11 00:00:00.000,100.0,0.35
SKOPAR,2010-08-11 00:00:00.000,200.0,0.27
SKOPAR,2010-08-11 00:00:00.000,50.0,2.59
SKOPAR,2010-08-11 00:00:00.000,200.0,2.06
SKOPAR,2010-08-11 00:00:00.000,200.0,1.02
SKOPAR,2010-08-11 00:00:00.000,50.0,1.77
SKOPAR,2010-08-11 00:00:00.000,100.0,1.68
SKOPAR,2010-08-11 00:00:00.000,60.0,3.09
SKOPAR,2010-08-11 00:00:00.000,120.0,3.18
SKOPAR,2010-08-11 00:00:00.000,40.0,1.67
SKOPAR,2010-08-11 00:00:00.000,100.0,2.13
SKOPAR,2010-08-11 00:00:00.000,100.0,2.13
SKOPAR,2010-08-11 00:00:00.000,50.0,1.3
SKOPAR,2010-08-11 00:00:00.000,30.0,0.66
SKOPAR,2010-08-11 00:00:00.000,32.0,43.83
SKOPAR,2010-08-11 00:00:00.000,100.0,0.35
SKOPAR,2010-08-11 00:00:00.000,100.0,0.7
SKOPAR,2010-08-11 00:00:00.000,60.0,44.96
SKOPAR,2010-08-11 00:00:00.000,120.0,0.55
SKOPAR,2010-08-11 00:00:00.000,10.0,11.56
SKOPAR,2010-08-11 00:00:00.000,100.0,0.65
SKOPAR,2010-08-11 00:00:00.000,180.0,6.81
SKOPAR,2010-08-11 00:00:00.000,30.0,1.64
SKOPAR,2010-08-11 00:00:00.000,25.0,0.54
SKOPAR,2010-08-11 00:00:00.000,210.0,2.5
SKOPAR,2010-08-11 00:00:00.000,200.0,2.23
SKOPAR,2010-08-11 00:00:00.000,100.0,2.09
SKOPAR,2010-08-11 00:00:00.000,200.0,14.82
SKOPAR,2010-08-11 00:00:00.000,271.0,0.51
SKOPAR,2010-08-11 00:00:00.000,50.0,11.35
SKOPAR,2010-08-11 00:00:00.000,50.0,11.35
SKOPAR,2010-08-11 00:00:00.000,210.0,0.52
SKOPAR,2010-08-11 00:00:00.000,100.0,3.04
SKOPAR,2010-08-11 00:00:00.000,80.0,26.96
SKOPAR,2010-08-11 00:00:00.000,300.0,8.25
SKOPAR,2010-08-11 00:00:00.000,37.0,2.09
SKOPAR,2010-08-11 00:00:00.000,56.0,12.17
SKOPAR,2010-08-11 00:00:00.000,60.0,1.67
SKOPAR,2010-08-11 00:00:00.000,150.0,1.67
SKOPAR,2010-08-11 00:00:00.000,88.0,19.15
SKOPAR,2010-08-11 00:00:00.000,50.0,2.7
SKOPAR,2010-08-11 00:00:00.000,30.0,2.32
SKOPAR,2010-08-11 00:00:00.000,200.0,1.63
SKOPAR,2010-08-11 00:00:00.000,300.0,0.66
SKOPAR,2010-08-11 00:00:00.000,99.0,0.15
SKOPAR,2010-08-11 00:00:00.000,160.0,9.03
SKOPAR,2010-08-11 00:00:00.000,200.0,13.22
SKOPAR,2010-08-11 00:00:00.000,70.0,6.95
SKOPAR,2010-08-11 00:00:00.000,50.0,3.64
SKOPAR,2010-08-11 00:00:00.000,236.0,0.46
SKOPAR,2010-08-11 00:00:00.000,58.0,12.17
SKOPAR,2010-08-11 00:00:00.000,100.0,1.11
SKOPAR,2010-08-11 00:00:00.000,24.0,9.49
SKOPAR,2010-08-11 00:00:00.000,10.0,0.85
SKOPAR,2010-08-11 00:00:00.000,50.0,0.62
SKOPAR,2010-08-11 00:00:00.000,80.0,9.41
SKOPAR,2010-08-11 00:00:00.000,100.0,2.22
SKOPAR,2010-08-11 00:00:00.000,18.0,2.22
SKOPAR,2010-08-11 00:00:00.000,56.0,7.33
SKOPAR,2010-08-11 00:00:00.000,5.0,31.34
SKOPAR,2010-08-11 00:00:00.000,5.0,29.91
SKOPAR,2010-08-11 00:00:00.000,50.0,0.5
SKOPAR,2010-08-11 00:00:00.000,50.0,0.36
SKOPAR,2010-08-11 00:00:00.000,120.0,1.45
SKOPAR,2010-08-11 00:00:00.000,210.0,0.46
SKOPAR,2010-08-11 00:00:00.000,50.0,1.85
SKOPAR,2010-08-11 00:00:00.000,550.0,7.05
SKOPAR,2010-08-11 00:00:00.000,50.0,2.57
SKOPAR,2010-08-11 00:00:00.000,160.0,8.19
SKOPAR,2010-08-11 00:00:00.000,100.0,0.86
SKOPAR,2010-08-11 00:00:00.000,50.0,16.91
SKOPAR,2010-08-11 00:00:00.000,50.0,0.86
SKOPAR,2010-08-11 00:00:00.000,20.0,20.31
SKOPAR,2010-08-11 00:00:00.000,100.0,2.7
SKOPAR,2010-08-11 00:00:00.000,250.0,1.93
SKOPAR,2010-08-11 00:00:00.000,100.0,2.82
SKOPAR,2010-08-11 00:00:00.000,30.0,0.75
SKOPAR,2010-08-11 00:00:00.000,30.0,7.11
SKOPAR,2010-08-11 00:00:00.000,20.0,11.44
SKOPAR,2010-08-11 00:00:00.000,100.0,10.14
SKOPAR,2010-08-11 00:00:00.000,20.0,48.97
SKOPAR,2010-08-11 00:00:00.000,80.0,14.94
SKOPAR,2010-08-11 00:00:00.000,100.0,14.03
SKOPAR,2010-08-11 00:00:00.000,42.0,19.14
SKOPAR,2010-08-11 00:00:00.000,102.0,20.15
SKOPAR,2010-08-11 00:00:00.000,50.0,0.96
SKOPAR,2010-08-11 00:00:00.000,90.0,11.26
SKOPAR,2010-08-11 00:00:00.000,50.0,3.04
SKOPAR,2010-08-11 00:00:00.000,15.0,2.16
SKOPAR,2010-08-11 00:00:00.000,28.0,1.3
SKOPAR,2010-08-11 00:00:00.000,20.0,1.75
SKOPAR,2010-08-11 00:00:00.000,20.0,20.92
SKOPAR,2010-08-11 00:00:00.000,150.0,3.46
SKOPAR,2010-08-11 00:00:00.000,50.0,0.39
SKOPAR,2010-08-11 00:00:00.000,200.0,0.93
SKOPAR,2010-08-11 00:00:00.000,50.0,2.64
SKOPAR,2010-08-11 00:00:00.000,300.0,16.21
SKOPAR,2010-08-11 00:00:00.000,408.0,17.63
SKOPAR,2010-08-11 00:00:00.000,200.0,5.84
SKOPAR,2010-08-11 00:00:00.000,30.0,1.26
SKOPAR,2010-08-11 00:00:00.000,70.0,16.91
SKOPAR,2010-08-11 00:00:00.000,120.0,2.32
SKOPAR,2010-08-11 00:00:00.000,50.0,0.63
SKOPAR,2010-08-11 00:00:00.000,180.0,1.4
SKOPAR,2010-08-11 00:00:00.000,20.0,98.8
SKOPAR,2010-08-11 00:00:00.000,20.0,11.77
SKOPAR,2010-08-11 00:00:00.000,20.0,11.77
SKOPAR,2010-08-11 00:00:00.000,10.0,51.56
SKOPAR,2010-08-11 00:00:00.000,30.0,1.77
SKOPAR,2010-08-11 00:00:00.000,39.0,3.59
SKOPAR,2010-08-11 00:00:00.000,300.0,2.7
SKOPAR,2010-08-11 00:00:00.000,50.0,0.34
SKOPAR,2010-08-11 00:00:00.000,100.0,3.6
SKOPAR,2010-08-11 00:00:00.000,20.0,20.15
SKOPAR,2010-08-11 00:00:00.000,30.0,2.32
SKOPAR,2010-08-11 00:00:00.000,80.0,1.52
SKOPAR,2010-08-11 00:00:00.000,240.0,1.32
SKOPAR,2010-08-11 00:00:00.000,50.0,3.23
SKOPAR,2010-08-11 00:00:00.000,100.0,0.32
SKOPAR,2010-08-11 00:00:00.000,120.0,8.55
SKOPAR,2010-08-11 00:00:00.000,20.0,12.51
SKOPAR,2010-08-11 00:00:00.000,28.0,14.21
SKOPAR,2010-08-11 00:00:00.000,30.0,10.34
SKOPAR,2010-08-11 00:00:00.000,50.0,1.63
SKOPAR,2010-08-11 00:00:00.000,36.0,4.97
SKOPAR,2010-08-11 00:00:00.000,195.0,20.39
SKOPAR,2010-08-11 00:00:00.000,50.0,11.03
SKOPAR,2010-08-11 00:00:00.000,5.0,31.77
SKOPAR,2010-08-11 00:00:00.000,5.0,31.77
SKOPAR,2010-08-11 00:00:00.000,10.0,42.53
SKOPAR,2010-08-11 00:00:00.000,12.0,39.19
SKOPAR,2010-08-11 00:00:00.000,12.0,39.19
SKOPAR,2010-08-11 00:00:00.000,30.0,9.37
SKOPAR,2010-08-11 00:00:00.000,30.0,9.37
SKOPAR,2010-08-11 00:00:00.000,50.0,10.1
SKOPAR,2010-08-11 00:00:00.000,102.0,13.99
SKOPAR,2010-08-11 00:00:00.000,50.0,1.85
SKOPAR,2010-08-11 00:00:00.000,8.0,2.8
SKOPAR,2010-08-11 00:00:00.000,60.0,0.39
SKOPAR,2010-08-11 00:00:00.000,20.0,2.47
SKOPAR,2010-08-11 00:00:00.000,150.0,1.5
SKOPAR,2010-08-11 00:00:00.000,40.0,14.96
SKOPAR,2010-08-11 00:00:00.000,50.0,13.02
SKOPAR,2010-08-11 00:00:00.000,42.0,11.06
SKOPAR,2010-08-11 00:00:00.000,5.0,12.65
SKOPAR,2010-08-11 00:00:00.000,54.0,4.64
SKOPAR,2010-08-11 00:00:00.000,50.0,10.96
SKOPAR,2010-08-11 00:00:00.000,20.0,3.31
SKOPAR,2010-08-11 00:00:00.000,200.0,0.85
SKOPAR,2010-08-11 00:00:00.000,10.0,42.6
SKOPAR,2010-08-11 00:00:00.000,20.0,4.44
SKOPAR,2010-08-11 00:00:00.000,50.0,0.84
SKOPAR,2010-08-11 00:00:00.000,24.0,7.81
SKOPAR,2010-08-11 00:00:00.000,300.0,1.03
SKOPAR,2010-08-11 00:00:00.000,20.0,4.31
SKOPAR,2010-08-11 00:00:00.000,20.0,0.4
SKOPAR,2010-08-11 00:00:00.000,10.0,4.68
SKOPAR,2010-08-11 00:00:00.000,40.0,3.89
SKOPAR,2010-08-11 00:00:00.000,100.0,1.95
SKOPAR,2010-08-11 00:00:00.000,5.0,22.1
SKOPAR,2010-08-11 00:00:00.000,50.0,1.48
SKOPAR,2010-08-11 00:00:00.000,175.0,4.39
SKOPAR,2010-08-11 00:00:00.000,10.0,10.34
SKOPAR,2010-08-11 00:00:00.000,150.0,3.79
SKOPAR,2010-08-11 00:00:00.000,50.0,1.48
SKOPAR,2010-08-11 00:00:00.000,20.0,3.75
SKOPAR,2010-08-11 00:00:00.000,100.0,12.95
SKOPAR,2010-08-11 00:00:00.000,300.0,1.64
SKOPAR,2010-08-11 00:00:00.000,40.0,15.99
SKOPAR,2010-08-11 00:00:00.000,19.0,15.51
SKOPAR,2010-08-11 00:00:00.000,54.0,5.04
SKOPAR,2010-08-11 00:00:00.000,10.0,11.44
SKOPAR,2010-08-11 00:00:00.000,5.0,43.2
SKOPAR,2010-08-11 00:00:00.000,64.0,13.83
SKOPAR,2010-08-11 00:00:00.000,20.0,15.21
SKOPAR,2010-08-11 00:00:00.000,50.0,4.21
SKOPAR,2010-08-11 00:00:00.000,30.0,2.46
SKOPAR,2010-08-11 00:00:00.000,35.0,9.45
SKOPAR,2010-08-11 00:00:00.000,30.0,1.57
SKOPAR,2010-08-11 00:00:00.000,50.0,2.16
SKOPAR,2010-08-11 00:00:00.000,100.0,1.09
SKOPAR,2010-08-11 00:00:00.000,18.0,15.99
SKOPAR,2010-08-11 00:00:00.000,50.0,0.4
SKOPAR,2010-08-11 00:00:00.000,100.0,1.8
SKOPAR,2010-08-11 00:00:00.000,40.0,6.46
SKOPAR,2010-08-11 00:00:00.000,20.0,13.46
SKOPAR,2010-08-11 00:00:00.000,75.0,13.26
SKOPAR,2010-08-11 00:00:00.000,50.0,8.45
SKOPAR,2010-08-11 00:00:00.000,5.0,6.15
SKOPAR,2010-08-11 00:00:00.000,20.0,22.37
SKOPAR,2010-08-11 00:00:00.000,24.0,36.78
SKOPAR,2010-08-11 00:00:00.000,120.0,2.46
SKOPAR,2010-08-11 00:00:00.000,60.0,20.42
SKOPAR,2010-08-11 00:00:00.000,100.0,0.52
SKOPAR,2010-08-11 00:00:00.000,60.0,1.63
SKOPAR,2010-08-11 00:00:00.000,50.0,7.36
SKOPAR,2010-08-11 00:00:00.000,192.0,7.51
SKOPAR,2010-08-11 00:00:00.000,80.0,2.09
SKOPAR,2010-08-11 00:00:00.000,10.0,22.93
SKOPAR,2010-08-11 00:00:00.000,50.0,28.91
SKOPAR,2010-08-11 00:00:00.000,20.0,1.82
SKOPAR,2010-08-11 00:00:00.000,20.0,3.23
SKOPAR,2010-08-11 00:00:00.000,50.0,0.61
SKOPAR,2010-08-11 00:00:00.000,20.0,23.56
