"idereg","tiptran","fechfa","codart","nomart","codori","cantid","pcosto","pventa","can_ven","cos_ven","venta"
"1",VE,2010-08-21 00:00:00.000,HY-118,Bocin caja direccion accent alto/ mobis,6,20,2.22,5.9,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-122,Caucho barra estab. dela. verna/mobis,6,6,1.58,2.45,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-123,Valvula admision verna mobis,6,8,2.44,6.15,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-123,Valvula admision verna mobis,6,16,2.44,6.15,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-124,Valvula escape verna mobis,6,8,3.03,8.8,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-124,Valvula escape verna mobis,6,12,3.03,8.8,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-125,Tuerca rueda 1. 50 mm verna mobis,6,10,0.64,1.49,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-125,Tuerca rueda 1. 50 mm verna mobis,6,20,0.64,1.49,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-148,Jgo. cable buj�as atos 98 /mobis,6,2,20.52,31.8,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-159,Barra limpiaparabrisas accent verna/mobis,6,4,8.13,12.15,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-162,Sensor posici�n cig�e�al accent/mobis,6,1,17.64,34.57,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-167,Trompo retro atos/mobis,6,6,3.62,9.4,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-170,Articulaci�n verna 99-05/mobis,6,2,6.0,15.55,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-170,Articulaci�n verna 99-05/mobis,6,15,6.0,15.55,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-180,Trompo retro verna/mobis,6,5,3.96,10.5,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-180,Trompo retro verna/mobis,6,6,3.96,10.5,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-180,Trompo retro verna/mobis,6,10,3.96,10.5,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-183,Manija interior abre pta. izq.verna 03/mobis,6,10,3.55,5.83,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-184,Ret�n tapa v�lvula verna/mobis,6,4,1.38,2.99,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-184,Ret�n tapa v�lvula verna/mobis,6,10,1.38,2.99,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-188,Buje mesa suspensi�n grande.dela.verna/mobis,6,20,2.64,6.7,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-188,Buje mesa suspensi�n grande.dela.verna/mobis,6,4,2.64,6.7,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-189,Sello v�lvula atos/mobis,6,80,0.42,0.65,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-197,Sello valvula excel/mobis,6,6,0.5,1.2,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-216,Manguera radiador superior verna/mobis,6,4,3.22,8.0,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-216,Manguera radiador superior verna/mobis,6,6,3.22,8.0,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-217,Manguera by pass corta verna/mobis,6,6,1.6,3.99,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-217,Manguera by pass corta verna/mobis,6,3,1.6,3.99,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-217,Manguera by pass corta verna/mobis,6,4,1.6,3.99,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-230,"Sensor velocidad isc verna,matrix, rio /mobis",6,1,31.38,66.94,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-234,Ret�n semi eje verna/mobis,6,21,1.06,2.64,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-236,Base palanca cambio atoz/mobis,6,4,2.72,4.16,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-239,Manzana rda. dela. accent verna 06/mobis,6,3,45.39,70.44,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-240,Rotula superior new accent 06/mobis,6,4,8.96,23.02,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-240,Rotula superior new accent 06/mobis,6,4,8.96,23.02,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-249,Espiral post.verna 99-05/mobis,6,6,13.83,34.2,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-249,Espiral post.verna 99-05/mobis,6,6,13.83,34.2,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-255,Banda direcci�n hidra�lica verna/mobis,6,5,3.39,5.6,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-255,Banda direcci�n hidra�lica verna/mobis,6,10,3.39,5.6,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-255,Banda direcci�n hidra�lica verna/mobis,6,20,3.39,5.6,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-260,Reparaci�n cilindro maestro freno verna99-05/mobis,6,3,5.52,14.19,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-268,Motor limpia parabrisas accent verna99-05/mobis,6,4,5.25,12.2,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-268,Motor limpia parabrisas accent verna99-05/mobis,6,3,5.25,12.2,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-274,Plato embrague verna 1600/04 mobis,6,1,27.69,59.07,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,HY-289,Radiador Getz 1600 alterno,6,2,47.76,103.5,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,KI-046,Terminal direcci�n der. kia exite/mobis,6,2,8.55,18.24,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,KI-047,Terminal direcci�n izq. kia exite/mobis,6,2,8.57,18.24,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,KI-058,Electroventilador kia rio mobis,6,2,57.51,92.89,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,KI-060,Filtro gasolina kia rio onnuri,6,4,2.78,5.92,0.0,0.0,0.0
"1",VE,2010-08-21 00:00:00.000,KI-064,Radiador kia rio mobis,6,1,74.98,127.47,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,AV-081,"Disco embrague aveo,chevitaxi/valeo",6,2,24.93,53.18,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,AV-082,Empaque cabezote aveo metal/onnuri,6,4,11.42,24.9,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,AV-082,Empaque cabezote aveo metal/onnuri,6,2,11.42,24.9,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,AV-082,Empaque cabezote aveo metal/onnuri,6,10,11.42,24.9,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,DW-026,Balancines racer cielo lanos /oem,6,8,2.94,6.27,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,DW-036,Pi�on cigue�al peq. daewoo racer gm,6,3,3.22,7.6,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,DW-063,"Manzana rda. dela. racer,cielo,lanos/ x2hub",6,2,8.2,17.5,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,DW-063,"Manzana rda. dela. racer,cielo,lanos/ x2hub",6,4,8.2,17.5,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-001,Filtro gasolina verna/04 mobis,6,6,4.74,12.25,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-045,Templador banda dist. ver/04 acc94-99 mobis,6,12,9.4,23.6,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-047,Templador red. dist. ver04 acc94-99 mobis,6,12,9.74,26.0,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-077,Malla bomba gasolina verna mobis,6,2,1.98,4.99,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-089,Banda aire acondicionado verna mobis,6,3,11.54,13.17,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-106,Filtro gasolina gezt mobis,6,4,14.68,27.8,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-107,"Rotula suspension accent,verna/  mobis",6,10,6.95,16.99,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-109,Base amortiguador dela. accent verna/mobis,6,20,9.92,25.2,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-109,Base amortiguador dela. accent verna/mobis,6,10,9.92,25.2,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-109,Base amortiguador dela. accent verna/mobis,6,4,9.92,25.2,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-123,Valvula admision verna mobis,6,32,2.44,6.15,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-123,Valvula admision verna mobis,6,24,2.44,6.15,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-125,Tuerca rueda 1. 50 mm verna mobis,6,20,0.64,1.49,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-147,M�dulo distribuidor excel /mobis,6,1,42.67,65.16,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-162,Sensor posici�n cig�e�al accent/mobis,6,3,17.64,34.57,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-170,Articulaci�n verna 99-05/mobis,6,6,6.0,15.55,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-170,Articulaci�n verna 99-05/mobis,6,4,6.0,15.55,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-172,Buje peq.mesa suspensi�n verna/mobis,6,10,1.52,4.05,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-177,V�lvula admisi�n accent 1.5/mobis,6,48,2.4,6.1,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-184,Ret�n tapa v�lvula verna/mobis,6,15,1.38,2.99,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-188,Buje mesa suspensi�n grande.dela.verna/mobis,6,10,2.64,6.7,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-188,Buje mesa suspensi�n grande.dela.verna/mobis,6,10,2.64,6.7,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-194,Bomba aceite verna getz dohc 1.6 alterno/jico,6,1,29.08,62.05,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-198,Empaque cabezote verna1.6 doch metal/onmuri,6,2,7.04,14.85,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-217,Manguera by pass corta verna/mobis,6,4,1.6,3.99,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-217,Manguera by pass corta verna/mobis,6,10,1.6,3.99,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-219,Toma/ducto agua largo atoz/mobis,6,5,10.53,16.11,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-229,Sensor velocidad accent/mobis,6,1,131.64,280.83,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-249,Espiral post.verna 99-05/mobis,6,6,13.83,34.2,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-250,Tope amortiguador post. atoz /mobis,6,5,1.42,3.5,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-255,Banda direcci�n hidra�lica verna/mobis,6,13,3.39,5.6,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-260,Reparaci�n cilindro maestro freno verna99-05/mobis,6,4,5.52,14.19,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,HY-268,Motor limpia parabrisas accent verna99-05/mobis,6,6,5.25,12.2,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,KI-047,Terminal direcci�n izq. kia exite/mobis,6,2,8.57,18.24,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,KI-060,Filtro gasolina kia rio onnuri,6,6,2.78,5.92,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,KI-060,Filtro gasolina kia rio onnuri,6,4,2.78,5.92,0.0,0.0,0.0
"1",VE,2010-08-23 00:00:00.000,KI-062,Articulaci�n kia picanto mobis,6,4,9.5,20.1,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,AV-080,Cilindro principal embrague lanos/tcic,6,2,9.58,21.5,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,AV-080,Cilindro principal embrague lanos/tcic,6,2,9.58,21.5,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,DW-002,Filtro aire lanos I-II /03 onnuri,6,3,1.95,4.16,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,DW-035,Cable embrague matiz/OEM,6,2,5.28,11.26,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,DW-035,Cable embrague matiz/OEM,6,2,5.28,11.26,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,DW-039,Rotor distribuidor matiz mando,6,4,0.99,2.11,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,DW-053,Ret�n �rbol levas lanos racer / alterno kos,6,10,1.3,2.78,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,DW-063,"Manzana rda. dela. racer,cielo,lanos/ x2hub",6,15,8.2,17.5,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,DW-063,"Manzana rda. dela. racer,cielo,lanos/ x2hub",6,2,8.2,17.5,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,DW-175,"Trompo retro racer,cielo,espero,lanos/gm",6,6,3.06,7.0,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,DW-175,"Trompo retro racer,cielo,espero,lanos/gm",6,4,3.06,7.0,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,DW-175,"Trompo retro racer,cielo,espero,lanos/gm",6,4,3.06,7.0,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,DW-175,"Trompo retro racer,cielo,espero,lanos/gm",6,10,3.06,7.0,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-002,Filtro gasolina verna/04 onnuri,6,6,2.56,5.47,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-002,Filtro gasolina verna/04 onnuri,6,6,2.56,5.47,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-019,Banda dist. 105 dtes. vrn/04 acc94-99 mobis,6,10,23.16,52.05,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-045,Templador banda dist. ver/04 acc94-99 mobis,6,10,9.4,23.6,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-047,Templador red. dist. ver04 acc94-99 mobis,6,6,9.74,26.0,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-059,Terminal direccion verna/04 mobis,6,8,6.27,15.8,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-059,Terminal direccion verna/04 mobis,6,4,6.27,15.8,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-061,Terminal barra est. der. ver/04 mobis,6,4,6.27,17.95,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-063,Terminal barra est. izq. ver/04 mobis,6,4,6.27,17.95,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-066,Radiador verna 04 peq./ hcc,6,1,34.16,77.2,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-073,Filtro aire atos onnuri,6,4,1.82,3.87,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-085,Ruliman rueda dela. verna mobis,6,2,23.43,49.98,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-096,Manija puerta interior der. accent 99 mobis,6,5,1.47,2.85,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-106,Filtro gasolina gezt mobis,6,1,14.68,27.8,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-106,Filtro gasolina gezt mobis,6,2,14.68,27.8,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-106,Filtro gasolina gezt mobis,6,3,14.68,27.8,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-109,Base amortiguador dela. accent verna/mobis,6,10,9.92,25.2,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-125,Tuerca rueda 1. 50 mm verna mobis,6,5,0.64,1.49,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-125,Tuerca rueda 1. 50 mm verna mobis,6,5,0.64,1.49,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-162,Sensor posici�n cig�e�al accent/mobis,6,1,17.64,34.57,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-167,Trompo retro atos/mobis,6,5,3.62,9.4,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-167,Trompo retro atos/mobis,6,2,3.62,9.4,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-172,Buje peq.mesa suspensi�n verna/mobis,6,15,1.52,4.05,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-180,Trompo retro verna/mobis,6,4,3.96,10.5,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-180,Trompo retro verna/mobis,6,3,3.96,10.5,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-180,Trompo retro verna/mobis,6,5,3.96,10.5,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-183,Manija interior abre pta. izq.verna 03/mobis,6,4,3.55,5.83,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-188,Buje mesa suspensi�n grande.dela.verna/mobis,6,4,2.64,6.7,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-188,Buje mesa suspensi�n grande.dela.verna/mobis,6,20,2.64,6.7,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-189,Sello v�lvula atos/mobis,6,24,0.42,0.65,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-201,Empaque cabezote new verna 07 metal/onnuri,6,2,6.58,10.64,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-203,Empaque tapa v�lvula getz verna/mobis,6,1,5.32,8.6,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-203,Empaque tapa v�lvula getz verna/mobis,6,10,5.32,8.6,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-220,Jgo. cable buj�as atoz pride2000/mobis,6,1,16.08,24.81,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-230,"Sensor velocidad isc verna,matrix, rio /mobis",6,2,31.38,66.94,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-232,Horquilla embrague new accent verna 06/mobis,6,2,4.12,6.66,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-236,Base palanca cambio atoz/mobis,6,1,2.72,4.16,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-237,Horquilla 1 y 2 accent 1.5 /mobis,6,2,2.67,6.7,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-237,Horquilla 1 y 2 accent 1.5 /mobis,6,2,2.67,6.7,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-240,Rotula superior new accent 06/mobis,6,4,8.96,23.02,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-249,Espiral post.verna 99-05/mobis,6,2,13.83,34.2,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-249,Espiral post.verna 99-05/mobis,6,2,13.83,34.2,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-260,Reparaci�n cilindro maestro freno verna99-05/mobis,6,1,5.52,14.19,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-267,Pluma limpia parabrisas atos/mobis,6,6,3.44,5.55,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-268,Motor limpia parabrisas accent verna99-05/mobis,6,1,5.25,12.2,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-268,Motor limpia parabrisas accent verna99-05/mobis,6,3,5.25,12.2,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-283,Flasher relay verna mobis (95550-39000),6,4,4.38,11.3,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-290,Reloj veloc�metro verna mobis,6,1,20.52,51.0,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-295,Pi��n cigue�al atos mobis,6,2,3.0,9.35,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-302,"Terminal estab.der. new accent, mobis",6,2,6.7,14.3,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,HY-304,Empaque cabezote verna 1.5 asbesti/autox,6,10,2.78,5.92,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,KI-060,Filtro gasolina kia rio onnuri,6,4,2.78,5.92,0.0,0.0,0.0
"1",VE,2010-08-24 00:00:00.000,KI-060,Filtro gasolina kia rio onnuri,6,4,2.78,5.92,0.0,0.0,0.0
"1",VE,2010-08-25 00:00:00.000,AV-082,Empaque cabezote aveo metal/onnuri,6,3,11.42,24.9,0.0,0.0,0.0
"1",VE,2010-08-25 00:00:00.000,DW-063,"Manzana rda. dela. racer,cielo,lanos/ x2hub",6,2,8.2,17.5,0.0,0.0,0.0
"1",VE,2010-08-25 00:00:00.000,DW-175,"Trompo retro racer,cielo,espero,lanos/gm",6,2,3.06,7.0,0.0,0.0,0.0
"1",VE,2010-08-25 00:00:00.000,DW-176,Cilindro auxiliar embrague cielo/ valeo,6,3,8.49,20.7,0.0,0.0,0.0
"1",VE,2010-08-25 00:00:00.000,HY-045,Templador banda dist. ver/04 acc94-99 mobis,6,2,9.4,23.6,0.0,0.0,0.0
"1",VE,2010-08-25 00:00:00.000,HY-059,Terminal direccion verna/04 mobis,6,30,6.27,15.8,0.0,0.0,0.0
"1",VE,2010-08-25 00:00:00.000,HY-077,Malla bomba gasolina verna mobis,6,4,1.98,4.99,0.0,0.0,0.0
"1",VE,2010-08-25 00:00:00.000,HY-106,Filtro gasolina gezt mobis,6,10,14.68,27.8,0.0,0.0,0.0
"1",VE,2010-08-25 00:00:00.000,HY-106,Filtro gasolina gezt mobis,6,6,14.68,27.8,0.0,0.0,0.0
"1",VE,2010-08-25 00:00:00.000,HY-106,Filtro gasolina gezt mobis,6,2,14.68,27.8,0.0,0.0,0.0
"1",VE,2010-08-25 00:00:00.000,HY-122,Caucho barra estab. dela. verna/mobis,6,100,1.58,2.45,0.0,0.0,0.0
"1",VE,2010-08-25 00:00:00.000,HY-124,Valvula escape verna mobis,6,13,3.03,8.8,0.0,0.0,0.0
"1",VE,2010-08-25 00:00:00.000,HY-170,Articulaci�n verna 99-05/mobis,6,8,6.0,15.55,0.0,0.0,0.0
"1",VE,2010-08-25 00:00:00.000,HY-180,Trompo retro verna/mobis,6,6,3.96,10.5,0.0,0.0,0.0
"1",VE,2010-08-25 00:00:00.000,HY-194,Bomba aceite verna getz dohc 1.6 alterno/jico,6,2,29.08,62.05,0.0,0.0,0.0
"1",VE,2010-08-25 00:00:00.000,HY-194,Bomba aceite verna getz dohc 1.6 alterno/jico,6,2,29.08,62.05,0.0,0.0,0.0
"1",VE,2010-08-25 00:00:00.000,HY-220,Jgo. cable buj�as atoz pride2000/mobis,6,2,16.08,24.81,0.0,0.0,0.0
"1",VE,2010-08-25 00:00:00.000,HY-230,"Sensor velocidad isc verna,matrix, rio /mobis",6,1,31.38,66.94,0.0,0.0,0.0
"1",VE,2010-08-25 00:00:00.000,KI-060,Filtro gasolina kia rio onnuri,6,2,2.78,5.92,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,AV-080,Cilindro principal embrague lanos/tcic,6,2,9.58,21.5,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,AV-082,Empaque cabezote aveo metal/onnuri,6,3,11.42,24.9,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,AV-082,Empaque cabezote aveo metal/onnuri,6,3,11.42,24.9,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,DW-002,Filtro aire lanos I-II /03 onnuri,6,6,1.95,4.16,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,DW-016,Ruliman embra. lan I-II cie-esp96 rac94 /hsc,6,10,7.67,16.35,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,DW-016,Ruliman embra. lan I-II cie-esp96 rac94 /hsc,6,2,7.67,16.35,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,DW-032,Filtro aire daewoo cielo mpi onnuri,6,6,1.95,4.16,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,DW-041,Sellos valvula cielo racer /alterno,6,70,0.3,0.67,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,DW-062,Contacto swich lanos / gm,6,2,7.0,15.79,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,DW-063,"Manzana rda. dela. racer,cielo,lanos/ x2hub",6,4,8.2,17.5,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,DW-176,Cilindro auxiliar embrague cielo/ valeo,6,3,8.49,20.7,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-002,Filtro gasolina verna/04 onnuri,6,4,2.56,5.47,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-004,Filtro aire verna/04 onnuri,6,10,1.95,4.16,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-004,Filtro aire verna/04 onnuri,6,4,1.95,4.16,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-004,Filtro aire verna/04 onnuri,6,2,1.95,4.16,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-019,Banda dist. 105 dtes. vrn/04 acc94-99 mobis,6,20,23.16,52.05,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-021,Amortiguador dela. izq. verna/04 mobis,6,1,33.08,68.36,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-045,Templador banda dist. ver/04 acc94-99 mobis,6,1,9.4,23.6,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-045,Templador banda dist. ver/04 acc94-99 mobis,6,4,9.4,23.6,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-047,Templador red. dist. ver04 acc94-99 mobis,6,3,9.74,26.0,0.0,0.0,0.0
"1",VE,2010-08-26 00:00:00.000,HY-059,Terminal direccion verna/04 mobis,6,2,6.27,15.8,0.0,0.0,0.0
